LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	,
Multi_Headings	Yes
X_Columns	One
Time_Pref	Absolute
Operator	Labor
Date	2023/03/07
Time	16:30:50,4560219249126430243
***End_of_Header***	
	
Channels	2		
Samples	10000	10000	
Date	2023/03/07	2023/03/07	
Time	16:30:50,4560219249126430243	16:30:50,4561219226472939938	
Y_Unit_Label	Volts	Volts	
X_Dimension	Time	Time	
X0	0,0000000000000000E+0	0,0000000000000000E+0	
Delta_X	0,000200	0,000200	
***End_of_Header***			
X_Value	P-Ex1	P-Ex3	Comment
0,000000	0,113414	0,510463
0,000200	0,115993	0,513042
0,000400	0,105680	0,511752
0,000600	0,110836	0,513042
0,000800	0,103101	0,506596
0,001000	0,109547	0,507885
0,001200	0,100523	0,502729
0,001400	0,105680	0,501439
0,001600	0,096656	0,505307
0,001800	0,101812	0,501439
0,002000	0,094078	0,501439
0,002200	0,096656	0,498861
0,002400	0,090210	0,493705
0,002600	0,092788	0,491126
0,002800	0,088921	0,496283
0,003000	0,090210	0,489837
0,003200	0,085054	0,489837
0,003400	0,085054	0,485970
0,003600	0,082475	0,483392
0,003800	0,082475	0,488548
0,004000	0,082475	0,484681
0,004200	0,077319	0,482103
0,004400	0,081186	0,480814
0,004600	0,074741	0,480814
0,004800	0,079897	0,482103
0,005000	0,072162	0,478235
0,005200	0,078608	0,475657
0,005400	0,069584	0,473079
0,005600	0,076030	0,473079
0,005800	0,068295	0,475657
0,006000	0,074741	0,474368
0,006200	0,067006	0,473079
0,006400	0,072162	0,471790
0,006600	0,064428	0,467922
0,006800	0,070873	0,466633
0,007000	0,061850	0,467922
0,007200	0,067006	0,469211
0,007400	0,059271	0,465344
0,007600	0,063139	0,458898
0,007800	0,056693	0,465344
0,008000	0,059271	0,462766
0,008200	0,054115	0,460188
0,008400	0,055404	0,462766
0,008600	0,052826	0,462766
0,008800	0,052826	0,460188
0,009000	0,051537	0,460188
0,009200	0,048958	0,456320
0,009400	0,050247	0,455031
0,009600	0,045091	0,449875
0,009800	0,048958	0,451164
0,010000	0,042513	0,451164
0,010200	0,047669	0,448586
0,010400	0,041224	0,448586
0,010600	0,046380	0,446007
0,010800	0,038645	0,443429
0,011000	0,045091	0,443429
0,011200	0,036067	0,438273
0,011400	0,043802	0,434405
0,011600	0,033489	0,436983
0,011800	0,039934	0,442140
0,012000	0,030911	0,436983
0,012200	0,037356	0,430538
0,012400	0,028332	0,431827
0,012600	0,033489	0,426670
0,012800	0,024465	0,426670
0,013000	0,028332	0,429249
0,013200	0,021887	0,429249
0,013400	0,023176	0,420225
0,013600	0,019309	0,424092
0,013800	0,019309	0,421514
0,014000	0,016730	0,420225
0,014200	0,015441	0,418936
0,014400	0,015441	0,418936
0,014600	0,011574	0,420225
0,014800	0,014152	0,415068
0,015000	0,007706	0,417647
0,015200	0,012863	0,416358
0,015400	0,005128	0,411201
0,015600	0,010285	0,408623
0,015800	0,003839	0,408623
0,016000	0,010285	0,412490
0,016200	0,001261	0,404755
0,016400	0,007706	0,406045
0,016600	-2,823398E-5	0,404755
0,016800	0,006417	0,402177
0,017000	-0,002606	0,398310
0,017200	0,002550	0,399599
0,017400	-0,005185	0,398310
0,017600	-2,823398E-5	0,390575
0,017800	-0,007763	0,393153
0,018000	-0,003896	0,391864
0,018200	-0,011630	0,393153
0,018400	-0,007763	0,393153
0,018600	-0,014209	0,386708
0,018800	-0,011630	0,389286
0,019000	-0,015498	0,387997
0,019200	-0,014209	0,391864
0,019400	-0,018076	0,391864
0,019600	-0,018076	0,385419
0,019800	-0,018076	0,381551
0,020000	-0,020654	0,378973
0,020200	-0,018076	0,387997
0,020400	-0,023232	0,382840
0,020600	-0,019365	0,382840
0,020800	-0,025811	0,377684
0,021000	-0,019365	0,377684
0,021200	-0,027100	0,378973
0,021400	-0,020654	0,377684
0,021600	-0,028389	0,375106
0,021800	-0,021943	0,376395
0,022000	-0,029678	0,372527
0,022200	-0,023232	0,371238
0,022400	-0,030967	0,375106
0,022600	-0,025811	0,375106
0,022800	-0,032256	0,375106
0,023000	-0,027100	0,372527
0,023200	-0,033545	0,369949
0,023400	-0,029678	0,368660
0,023600	-0,037413	0,366082
0,023800	-0,032256	0,368660
0,024000	-0,037413	0,368660
0,024200	-0,034834	0,367371
0,024400	-0,038702	0,367371
0,024600	-0,037413	0,367371
0,024800	-0,039991	0,367371
0,025000	-0,041280	0,367371
0,025200	-0,039991	0,362214
0,025400	-0,043858	0,362214
0,025600	-0,041280	0,362214
0,025800	-0,045147	0,364793
0,026000	-0,039991	0,363504
0,026200	-0,046437	0,360925
0,026400	-0,039991	0,357058
0,026600	-0,046437	0,358347
0,026800	-0,039991	0,358347
0,027000	-0,047726	0,358347
0,027200	-0,039991	0,357058
0,027400	-0,047726	0,354480
0,027600	-0,041280	0,355769
0,027800	-0,047726	0,351902
0,028000	-0,042569	0,350612
0,028200	-0,051593	0,354480
0,028400	-0,045147	0,349323
0,028600	-0,051593	0,350612
0,028800	-0,047726	0,354480
0,029000	-0,054171	0,348034
0,029200	-0,050304	0,348034
0,029400	-0,055460	0,349323
0,029600	-0,054171	0,351902
0,029800	-0,056750	0,353191
0,030000	-0,056750	0,350612
0,030200	-0,058039	0,351902
0,030400	-0,059328	0,346745
0,030600	-0,056750	0,346745
0,030800	-0,061906	0,348034
0,031000	-0,056750	0,346745
0,031200	-0,063195	0,341589
0,031400	-0,058039	0,345456
0,031600	-0,064484	0,344167
0,031800	-0,058039	0,340299
0,032000	-0,065773	0,341589
0,032200	-0,059328	0,342878
0,032400	-0,068352	0,340299
0,032600	-0,060617	0,335143
0,032800	-0,068352	0,328697
0,033000	-0,063195	0,339010
0,033200	-0,069641	0,332565
0,033400	-0,065773	0,329986
0,033600	-0,072219	0,332565
0,033800	-0,068352	0,328697
0,034000	-0,076086	0,331276
0,034200	-0,070930	0,326119
0,034400	-0,077375	0,327408
0,034600	-0,074797	0,322252
0,034800	-0,079954	0,324830
0,035000	-0,077375	0,322252
0,035200	-0,081243	0,327408
0,035400	-0,082532	0,323541
0,035600	-0,081243	0,323541
0,035800	-0,083821	0,320963
0,036000	-0,082532	0,323541
0,036200	-0,086399	0,320963
0,036400	-0,083821	0,314517
0,036600	-0,088978	0,317095
0,036800	-0,083821	0,315806
0,037000	-0,090267	0,309361
0,037200	-0,082532	0,315806
0,037400	-0,091556	0,311939
0,037600	-0,083821	0,314517
0,037800	-0,092845	0,310650
0,038000	-0,086399	0,311939
0,038200	-0,092845	0,314517
0,038400	-0,086399	0,313228
0,038600	-0,096712	0,310650
0,038800	-0,088978	0,309361
0,039000	-0,096712	0,305493
0,039200	-0,091556	0,306782
0,039400	-0,099290	0,302915
0,039600	-0,094134	0,296469
0,039800	-0,100580	0,304204
0,040000	-0,098001	0,306782
0,040200	-0,101869	0,306782
0,040400	-0,099290	0,304204
0,040600	-0,101869	0,302915
0,040800	-0,101869	0,304204
0,041000	-0,103158	0,302915
0,041200	-0,105736	0,301626
0,041400	-0,101869	0,297758
0,041600	-0,105736	0,297758
0,041800	-0,101869	0,299048
0,042000	-0,107025	0,299048
0,042200	-0,101869	0,293891
0,042400	-0,107025	0,297758
0,042600	-0,100580	0,299048
0,042800	-0,108314	0,295180
0,043000	-0,100580	0,299048
0,043200	-0,108314	0,299048
0,043400	-0,100580	0,299048
0,043600	-0,108314	0,296469
0,043800	-0,101869	0,290024
0,044000	-0,109603	0,290024
0,044200	-0,103158	0,292602
0,044400	-0,109603	0,292602
0,044600	-0,105736	0,292602
0,044800	-0,112182	0,292602
0,045000	-0,107025	0,295180
0,045200	-0,113471	0,291313
0,045400	-0,110893	0,291313
0,045600	-0,113471	0,292602
0,045800	-0,112182	0,288735
0,046000	-0,113471	0,292602
0,046200	-0,113471	0,288735
0,046400	-0,113471	0,295180
0,046600	-0,116049	0,292602
0,046800	-0,110893	0,286156
0,047000	-0,116049	0,290024
0,047200	-0,110893	0,292602
0,047400	-0,117338	0,292602
0,047600	-0,109603	0,288735
0,047800	-0,116049	0,292602
0,048000	-0,109603	0,290024
0,048200	-0,116049	0,291313
0,048400	-0,109603	0,288735
0,048600	-0,116049	0,288735
0,048800	-0,109603	0,295180
0,049000	-0,118627	0,291313
0,049200	-0,109603	0,287446
0,049400	-0,118627	0,284867
0,049600	-0,112182	0,286156
0,049800	-0,119916	0,287446
0,050000	-0,114760	0,292602
0,050200	-0,121206	0,287446
0,050400	-0,117338	0,287446
0,050600	-0,122495	0,283578
0,050800	-0,119916	0,286156
0,051000	-0,122495	0,279711
0,051200	-0,122495	0,279711
0,051400	-0,122495	0,275843
0,051600	-0,125073	0,271976
0,051800	-0,122495	0,275843
0,052000	-0,127651	0,281000
0,052200	-0,122495	0,275843
0,052400	-0,127651	0,279711
0,052600	-0,123784	0,274554
0,052800	-0,128940	0,274554
0,053000	-0,123784	0,275843
0,053200	-0,130229	0,273265
0,053400	-0,123784	0,275843
0,053600	-0,131518	0,273265
0,053800	-0,123784	0,278422
0,054000	-0,131518	0,274554
0,054200	-0,126362	0,274554
0,054400	-0,134097	0,273265
0,054600	-0,127651	0,266820
0,054800	-0,134097	0,264241
0,055000	-0,130229	0,266820
0,055200	-0,137964	0,273265
0,055400	-0,132808	0,268109
0,055600	-0,137964	0,265530
0,055800	-0,134097	0,265530
0,056000	-0,140542	0,266820
0,056200	-0,137964	0,260374
0,056400	-0,140542	0,262952
0,056600	-0,140542	0,265530
