#FEHLER#Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	,
Multi_Headings	Yes
X_Columns	One
Time_Pref	Absolute
Operator	Labor
Date	2023/02/13
Time	14:17:51,2519824249127492003
***End_of_Header***	
	
Channels	1	
Samples	40000	
Date	2023/02/13	
Time	14:17:51,2519824249127492003	
Y_Unit_Label	Volts	
X_Dimension	Time	
X0	0,0000000000000000E+0	
Delta_X	0,000200	
***End_of_Header***		
X_Value	P-Staub	Comment
0,000000	1,417989
0,000200	1,406140
0,000400	1,394290
0,000600	1,410089
0,000800	1,398240
0,001000	1,402190
0,001200	1,406140
0,001400	1,394290
0,001600	1,390340
0,001800	1,406140
0,002000	1,398240
0,002200	1,402190
0,002400	1,410089
0,002600	1,417989
0,002800	1,410089
0,003000	1,394290
0,003200	1,406140
0,003400	1,417989
0,003600	1,417989
0,003800	1,414039
0,004000	1,417989
0,004200	1,414039
0,004400	1,417989
0,004600	1,437738
0,004800	1,425889
0,005000	1,421939
0,005200	1,425889
0,005400	1,421939
0,005600	1,421939
0,005800	1,425889
0,006000	1,421939
0,006200	1,425889
0,006400	1,433789
0,006600	1,433789
0,006800	1,437738
0,007000	1,445638
0,007200	1,441688
0,007400	1,441688
0,007600	1,445638
0,007800	1,449588
0,008000	1,445638
0,008200	1,457488
0,008400	1,449588
0,008600	1,465388
0,008800	1,473287
0,009000	1,465388
0,009200	1,481187
0,009400	1,473287
0,009600	1,473287
0,009800	1,481187
0,010000	1,469337
0,010200	1,481187
0,010400	1,496986
0,010600	1,489087
0,010800	1,489087
0,011000	1,493037
0,011200	1,489087
0,011400	1,504886
0,011600	1,504886
0,011800	1,496986
0,012000	1,496986
0,012200	1,504886
0,012400	1,508836
0,012600	1,500936
0,012800	1,516736
0,013000	1,524635
0,013200	1,512786
0,013400	1,520686
0,013600	1,524635
0,013800	1,528585
0,014000	1,516736
0,014200	1,528585
0,014400	1,544385
0,014600	1,536485
0,014800	1,536485
0,015000	1,528585
0,015200	1,536485
0,015400	1,540435
0,015600	1,544385
0,015800	1,548335
0,016000	1,540435
0,016200	1,548335
0,016400	1,552285
0,016600	1,552285
0,016800	1,552285
0,017000	1,560184
0,017200	1,564134
0,017400	1,560184
0,017600	1,552285
0,017800	1,560184
0,018000	1,572034
0,018200	1,560184
0,018400	1,568084
0,018600	1,572034
0,018800	1,568084
0,019000	1,575984
0,019200	1,572034
0,019400	1,572034
0,019600	1,583883
0,019800	1,572034
0,020000	1,568084
0,020200	1,587833
0,020400	1,583883
0,020600	1,587833
0,020800	1,583883
0,021000	1,583883
0,021200	1,591783
0,021400	1,595733
0,021600	1,591783
0,021800	1,591783
0,022000	1,591783
0,022200	1,599683
0,022400	1,599683
0,022600	1,595733
0,022800	1,603633
0,023000	1,599683
0,023200	1,595733
0,023400	1,607583
0,023600	1,599683
0,023800	1,603633
0,024000	1,619432
0,024200	1,611533
0,024400	1,615482
0,024600	1,619432
0,024800	1,631282
0,025000	1,603633
0,025200	1,623382
0,025400	1,619432
0,025600	1,619432
0,025800	1,631282
0,026000	1,639182
0,026200	1,631282
0,026400	1,639182
0,026600	1,654981
0,026800	1,647081
0,027000	1,647081
0,027200	1,651031
0,027400	1,643131
0,027600	1,651031
0,027800	1,658931
0,028000	1,670780
0,028200	1,670780
0,028400	1,666831
0,028600	1,682630
