#FEHLER#Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	,
Multi_Headings	Yes
X_Columns	One
Time_Pref	Absolute
Operator	Labor
Date	2023/02/23
Time	16:23:07,7911738249124700102
***End_of_Header***	
	
Channels	1	
Samples	40000	
Date	2023/02/23	
Time	16:23:07,7911738249124700102	
Y_Unit_Label	Volts	
X_Dimension	Time	
X0	0,0000000000000000E+0	
Delta_X	0,000200	
***End_of_Header***		
X_Value	P-Staub	Comment
0,000000	0,892657
0,000200	0,880808
0,000400	0,892657
0,000600	0,888707
0,000800	0,888707
0,001000	0,884757
0,001200	0,880808
0,001400	0,868958
0,001600	0,884757
0,001800	0,880808
0,002000	0,888707
0,002200	0,876858
0,002400	0,876858
0,002600	0,884757
0,002800	0,876858
0,003000	0,880808
0,003200	0,888707
0,003400	0,888707
0,003600	0,884757
0,003800	0,880808
0,004000	0,880808
0,004200	0,880808
0,004400	0,880808
0,004600	0,880808
0,004800	0,888707
0,005000	0,880808
0,005200	0,876858
0,005400	0,880808
0,005600	0,880808
0,005800	0,884757
0,006000	0,888707
0,006200	0,876858
0,006400	0,876858
0,006600	0,876858
0,006800	0,884757
0,007000	0,884757
0,007200	0,888707
0,007400	0,884757
0,007600	0,872908
0,007800	0,892657
0,008000	0,876858
0,008200	0,884757
0,008400	0,884757
0,008600	0,888707
0,008800	0,892657
0,009000	0,888707
0,009200	0,888707
0,009400	0,884757
0,009600	0,888707
0,009800	0,896607
0,010000	0,884757
0,010200	0,868958
0,010400	0,888707
0,010600	0,896607
0,010800	0,892657
0,011000	0,888707
0,011200	0,896607
0,011400	0,892657
0,011600	0,892657
0,011800	0,908457
0,012000	0,900557
0,012200	0,904507
0,012400	0,888707
0,012600	0,896607
0,012800	0,896607
0,013000	0,900557
0,013200	0,896607
0,013400	0,900557
0,013600	0,892657
0,013800	0,884757
0,014000	0,900557
0,014200	0,896607
0,014400	0,904507
0,014600	0,912407
0,014800	0,904507
0,015000	0,896607
0,015200	0,896607
0,015400	0,888707
0,015600	0,892657
0,015800	0,908457
0,016000	0,904507
0,016200	0,904507
0,016400	0,896607
0,016600	0,912407
0,016800	0,892657
0,017000	0,892657
0,017200	0,896607
0,017400	0,912407
0,017600	0,900557
0,017800	0,896607
0,018000	0,900557
0,018200	0,904507
0,018400	0,884757
0,018600	0,896607
0,018800	0,896607
0,019000	0,892657
0,019200	0,888707
0,019400	0,896607
0,019600	0,880808
0,019800	0,892657
0,020000	0,892657
0,020200	0,880808
0,020400	0,876858
0,020600	0,880808
0,020800	0,880808
0,021000	0,872908
0,021200	0,884757
0,021400	0,884757
0,021600	0,872908
0,021800	0,868958
0,022000	0,880808
0,022200	0,872908
0,022400	0,868958
0,022600	0,880808
0,022800	0,876858
0,023000	0,876858
0,023200	0,880808
0,023400	0,884757
0,023600	0,876858
0,023800	0,884757
0,024000	0,888707
0,024200	0,861058
0,024400	0,884757
0,024600	0,880808
0,024800	0,872908
0,025000	0,876858
0,025200	0,884757
0,025400	0,872908
0,025600	0,880808
0,025800	0,872908
0,026000	0,872908
0,026200	0,876858
0,026400	0,872908
0,026600	0,872908
0,026800	0,884757
0,027000	0,884757
0,027200	0,896607
0,027400	0,888707
0,027600	0,884757
0,027800	0,884757
0,028000	0,888707
0,028200	0,888707
0,028400	0,892657
0,028600	0,888707
