#FEHLER#Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	,
Multi_Headings	Yes
X_Columns	One
Time_Pref	Absolute
Operator	Labor
Date	2023/01/19
Time	14:42:29,2362023249127568456
***End_of_Header***	
	
Channels	2		
Samples	10000	10000	
Date	2023/01/19	2023/01/19	
Time	14:42:29,2362023249127568456	14:42:29,2363023226474078151	
Y_Unit_Label	Volts	Volts	
X_Dimension	Time	Time	
X0	0,0000000000000000E+0	0,0000000000000000E+0	
Delta_X	0,000200	0,000200	
***End_of_Header***			
X_Value	P-Ex1	P-Ex3	Comment
0,000000	0,028332	1,121506
0,000200	0,043802	1,120217
0,000400	0,045091	1,115061
0,000600	0,045091	1,116350
0,000800	0,042513	1,112482
0,001000	0,045091	1,116350
0,001200	0,041224	1,113771
0,001400	0,046380	1,108615
0,001600	0,038645	1,111193
0,001800	0,045091	1,109904
0,002000	0,038645	1,104748
0,002200	0,045091	1,106037
0,002400	0,037356	1,107326
0,002600	0,043802	1,104748
0,002800	0,036067	1,107326
0,003000	0,042513	1,104748
0,003200	0,047669	1,113771
0,003400	0,067006	1,121506
0,003600	0,076030	1,136976
0,003800	0,095367	1,153734
0,004000	0,103101	1,164047
0,004200	0,121149	1,178227
0,004400	0,127595	1,191119
0,004600	0,140486	1,200142
0,004800	0,146931	1,209166
0,005000	0,155955	1,220768
0,005200	0,167557	1,228503
0,005400	0,175292	1,242683
0,005600	0,188183	1,246551
0,005800	0,194629	1,262020
0,006000	0,210098	1,272333
0,006200	0,210098	1,280068
0,006400	0,219122	1,277490
0,006600	0,216544	1,289092
0,006800	0,225568	1,285224
0,007000	0,220411	1,285224
0,007200	0,229435	1,286513
0,007400	0,221700	1,285224
0,007600	0,228146	1,285224
0,007800	0,217833	1,285224
0,008000	0,221700	1,285224
0,008200	0,213966	1,285224
0,008400	0,217833	1,281357
0,008600	0,208809	1,278779
0,008800	0,208809	1,271044
0,009000	0,198496	1,268466
0,009200	0,194629	1,262020
0,009400	0,183027	1,256864
0,009600	0,174003	1,242683
0,009800	0,162401	1,234949
0,010000	0,149510	1,220768
0,010200	0,139197	1,210455
0,010400	0,125016	1,197564
0,010600	0,117282	1,188540
0,010800	0,099234	1,171782
0,011000	0,088921	1,157601
0,011200	0,070873	1,148578
0,011400	0,064428	1,135686
0,011600	0,046380	1,121506
0,011800	0,045091	1,109904
0,012000	0,027043	1,102169
0,012200	0,024465	1,093145
0,012400	0,007706	1,081543
0,012600	0,006417	1,073809
0,012800	-0,010341	1,064785
0,013000	-0,012919	1,054472
0,013200	-0,028389	1,040292
0,013400	-0,030967	1,037713
0,013600	-0,045147	1,028689
0,013800	-0,049015	1,017087
0,014000	-0,063195	1,010642
0,014200	-0,067062	1,005485
0,014400	-0,068352	1,000329
0,014600	-0,068352	1,001618
0,014800	-0,068352	1,001618
0,015000	-0,069641	0,999040
0,015200	-0,068352	1,000329
0,015400	-0,072219	0,993883
0,015600	-0,069641	0,996461
0,015800	-0,074797	0,993883
0,016000	-0,069641	0,992594
0,016200	-0,076086	0,995172
0,016400	-0,069641	0,993883
0,016600	-0,077375	0,991305
0,016800	-0,069641	0,986149
0,017000	-0,077375	0,991305
0,017200	-0,070930	0,987438
0,017400	-0,079954	0,984859
0,017600	-0,073508	0,987438
0,017800	-0,079954	0,991305
0,018000	-0,076086	0,990016
0,018200	-0,082532	0,983570
0,018400	-0,077375	0,982281
0,018600	-0,083821	0,990016
0,018800	-0,079954	0,987438
0,019000	-0,085110	0,987438
0,019200	-0,082532	0,983570
0,019400	-0,085110	0,980992
0,019600	-0,083821	0,983570
0,019800	-0,086399	0,982281
0,020000	-0,086399	0,982281
0,020200	-0,085110	0,983570
0,020400	-0,087688	0,979703
0,020600	-0,083821	0,982281
0,020800	-0,088978	0,978414
0,021000	-0,082532	0,983570
0,021200	-0,088978	0,975836
0,021400	-0,082532	0,979703
0,021600	-0,088978	0,982281
0,021800	-0,082532	0,983570
0,022000	-0,088978	0,982281
0,022200	-0,082532	0,980992
0,022400	-0,090267	0,977125
0,022600	-0,082532	0,974546
0,022800	-0,088978	0,971968
0,023000	-0,083821	0,980992
0,023200	-0,078665	0,990016
0,023400	-0,058039	0,999040
0,023600	-0,049015	1,017087
0,023800	-0,029678	1,031268
0,024000	-0,019365	1,042870
0,024200	-0,003896	1,058339
0,024400	0,007706	1,068652
0,024600	0,019309	1,080254
0,024800	0,028332	1,087989
0,025000	0,034778	1,099591
0,025200	0,050247	1,107326
0,025400	0,056693	1,118928
0,025600	0,072162	1,131819
