#FEHLER#Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	,
Multi_Headings	Yes
X_Columns	One
Time_Pref	Absolute
Operator	Labor
Date	2023/03/13
Time	13:07:27,8000559249124654111
***End_of_Header***	
	
Channels	1	
Samples	40000	
Date	2023/03/13	
Time	13:07:27,8000559249124654111	
Y_Unit_Label	Volts	
X_Dimension	Time	
X0	0,0000000000000000E+0	
Delta_X	0,000200	
***End_of_Header***		
X_Value	P-Staub	Comment
0,000000	2,038118
0,000200	2,046018
0,000400	2,042068
0,000600	2,042068
0,000800	2,042068
0,001000	2,038118
0,001200	2,042068
0,001400	2,042068
0,001600	2,034168
0,001800	2,030218
0,002000	2,038118
0,002200	2,030218
0,002400	2,030218
0,002600	2,053917
0,002800	2,046018
0,003000	2,038118
0,003200	2,042068
0,003400	2,049967
0,003600	2,053917
0,003800	2,049967
0,004000	2,053917
0,004200	2,057867
0,004400	2,046018
0,004600	2,046018
0,004800	2,057867
0,005000	2,061817
0,005200	2,057867
0,005400	2,057867
0,005600	2,073667
0,005800	2,077617
0,006000	2,085516
0,006200	2,089466
0,006400	2,081566
0,006600	2,097366
0,006800	2,077617
0,007000	2,081566
0,007200	2,085516
0,007400	2,089466
0,007600	2,093416
0,007800	2,097366
0,008000	2,101316
0,008200	2,101316
0,008400	2,097366
0,008600	2,109215
0,008800	2,109215
0,009000	2,105266
0,009200	2,097366
0,009400	2,109215
0,009600	2,117115
0,009800	2,113165
0,010000	2,121065
0,010200	2,105266
0,010400	2,113165
0,010600	2,121065
0,010800	2,121065
0,011000	2,128965
0,011200	2,128965
0,011400	2,121065
0,011600	2,117115
0,011800	2,121065
0,012000	2,121065
0,012200	2,113165
0,012400	2,125015
0,012600	2,132915
0,012800	2,140814
0,013000	2,136864
0,013200	2,136864
0,013400	2,144764
0,013600	2,136864
0,013800	2,136864
0,014000	2,148714
0,014200	2,144764
0,014400	2,128965
0,014600	2,148714
0,014800	2,144764
0,015000	2,156614
0,015200	2,125015
0,015400	2,144764
0,015600	2,144764
0,015800	2,148714
0,016000	2,152664
0,016200	2,148714
0,016400	2,152664
0,016600	2,160564
0,016800	2,168463
0,017000	2,164514
0,017200	2,152664
0,017400	2,164514
0,017600	2,160564
0,017800	2,164514
0,018000	2,164514
0,018200	2,180313
0,018400	2,184263
0,018600	2,180313
0,018800	2,188213
0,019000	2,176363
0,019200	2,176363
0,019400	2,172413
0,019600	2,200062
0,019800	2,200062
0,020000	2,184263
0,020200	2,180313
0,020400	2,204012
0,020600	2,196112
0,020800	2,196112
0,021000	2,211912
0,021200	2,200062
0,021400	2,207962
0,021600	2,223761
0,021800	2,207962
0,022000	2,204012
0,022200	2,211912
0,022400	2,223761
0,022600	2,231661
0,022800	2,223761
0,023000	2,235611
0,023200	2,255360
0,023400	2,239561
0,023600	2,231661
0,023800	2,235611
0,024000	2,247461
0,024200	2,251411
0,024400	2,259310
0,024600	2,247461
0,024800	2,259310
0,025000	2,255360
0,025200	2,259310
0,025400	2,259310
0,025600	2,283009
0,025800	2,275110
0,026000	2,275110
0,026200	2,271160
0,026400	2,283009
0,026600	2,283009
0,026800	2,279060
0,027000	2,286959
0,027200	2,294859
0,027400	2,286959
0,027600	2,302759
0,027800	2,298809
0,028000	2,294859
0,028200	2,306709
0,028400	2,306709
0,028600	2,310659
